step,loss,grad_norm_pre_clip,learning_rate,epoch_passes,step_seconds,source_ids,allocated_gib,reserved_gib,peak_allocated_gib,peak_reserved_gib
27,0.01070485308764546,19.039043426513672,1e-06,0.5714285714285714,4.134240820072591,"[""ro-currency-t3"", ""dk-capital-t0"", ""ba-region-t2"", ""ma-region-t2""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
28,0.0005883065286980127,0.7964014410972595,1e-06,0.5925925925925926,3.8857110515236855,"[""ng-region-t2"", ""pk-capital-t0"", ""ro-region-t1"", ""ch-currency-t0""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
29,9.738653625390725e-05,0.03859185799956322,1e-06,0.6137566137566137,3.873394316062331,"[""cg-region-t3"", ""ng-region-t0"", ""sn-region-t3"", ""za-region-t1""]",43.68206024169922,66.60546875,65.55884885787964,66.60546875
30,7.161154644563794e-05,0.021516960114240646,1e-06,0.6349206349206349,3.902097004465759,"[""et-region-t2"", ""lt-region-t1"", ""ng-region-t3"", ""mw-region-t2""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
31,0.00032307593755831476,0.12291837483644485,1e-06,0.656084656084656,3.885699619539082,"[""eh-region-t1"", ""ma-currency-t3"", ""no-capital-t1"", ""pr-currency-t3""]",43.682003021240234,66.60546875,65.55884885787964,66.60546875
32,0.0005430948021967197,0.34347808361053467,1e-06,0.6772486772486772,3.9249011306092143,"[""gh-region-t3"", ""lt-currency-t1"", ""sn-capital-t0"", ""ng-region-t1""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
33,8.448506923741661e-05,0.02056046575307846,1e-06,0.6984126984126984,4.095230675302446,"[""so-region-t2"", ""za-region-t3"", ""my-region-t0"", ""ro-region-t2""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
34,0.00020524909086816479,0.1381961703300476,1e-06,0.7195767195767195,3.879225260578096,"[""nl-capital-t1"", ""ch-currency-t1"", ""bj-region-t0"", ""sn-capital-t2""]",43.6808066368103,66.60546875,65.55884885787964,66.60546875
35,5.0841233587561874e-05,0.014158457517623901,1e-06,0.7407407407407407,3.905907591804862,"[""rw-region-t1"", ""ba-region-t1"", ""za-region-t2"", ""mw-region-t1""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
36,0.0021448865036290954,11.316644668579102,1e-06,0.7619047619047619,3.9429709436371922,"[""no-capital-t2"", ""mz-region-t1"", ""ir-capital-t3"", ""vn-currency-t0""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
37,0.004175872353698651,4.794271945953369,1e-06,0.783068783068783,3.9558902960270643,"[""lt-currency-t2"", ""mw-region-t3"", ""vn-currency-t2"", ""tz-region-t0""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
38,0.00023836957552703097,0.061759915202856064,1e-06,0.8042328042328042,4.038314878940582,"[""lt-currency-t0"", ""il-capital-t3"", ""tw-capital-t2"", ""zw-region-t1""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
39,0.0010733729886851506,1.5201787948608398,1e-06,0.8253968253968254,3.910720548592508,"[""sn-capital-t1"", ""bf-region-t1"", ""so-region-t1"", ""bg-capital-t2""]",43.68086385726929,66.60546875,65.55884885787964,66.60546875
40,6.907862962179934e-05,0.018800510093569756,1e-06,0.8465608465608465,3.9085799967870116,"[""zm-region-t2"", ""zm-region-t1"", ""no-region-t2"", ""ch-region-t2""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
41,0.0032585962878783903,4.003136157989502,1e-06,0.8677248677248677,3.935190360993147,"[""ly-region-t1"", ""pr-currency-t2"", ""sn-region-t1"", ""tn-region-t2""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
42,5.0275016747036716e-05,0.013058512471616268,1e-06,0.8888888888888888,3.9305758448317647,"[""cg-region-t2"", ""nl-region-t3"", ""cf-region-t1"", ""tw-region-t2""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
43,7.414422088913852e-05,0.028734074905514717,1e-06,0.91005291005291,4.016447668895125,"[""co-currency-t3"", ""il-capital-t0"", ""no-region-t0"", ""cm-region-t3""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
44,4.2973473227903014e-05,0.01119536068290472,1e-06,0.9312169312169312,3.9358197087422013,"[""et-region-t0"", ""ve-capital-t2"", ""mw-region-t0"", ""bg-region-t2""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
45,4.3390648585273084e-05,0.017839893698692322,1e-06,0.9523809523809523,3.905846133828163,"[""cg-region-t0"", ""ma-currency-t0"", ""tz-region-t2"", ""ir-capital-t2""]",43.68086385726929,66.60546875,65.55884885787964,66.60546875
46,0.7057804727278381,747.5311889648438,1e-06,0.9735449735449735,3.9371925778687,"[""dk-region-t1"", ""ba-currency-t3"", ""cd-region-t0"", ""nl-currency-t2""]",43.68086385726929,66.60546875,65.55884885787964,66.60546875
47,7.113370065781055e-05,0.04627589136362076,1e-06,0.9947089947089947,3.9456674521788955,"[""mm-region-t0"", ""dk-capital-t1"", ""tw-capital-t3"", ""ir-capital-t0""]",43.68086385726929,66.60546875,65.55884885787964,66.60546875
48,4.589417949318886e-05,0.011950596235692501,1e-06,1.0158730158730158,3.9063896108418703,"[""bj-region-t3"", ""no-region-t2"", ""ch-region-t3"", ""bf-region-t2""]",43.68419647216797,66.60546875,65.55884885787964,66.60546875
49,7.897101204434875e-05,0.026385003700852394,1e-06,1.037037037037037,4.049315148033202,"[""sn-region-t0"", ""rw-region-t1"", ""nl-currency-t0"", ""no-region-t3""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
50,4.830757507079397e-05,0.03865903615951538,1e-06,1.0582010582010581,3.919650787487626,"[""th-capital-t3"", ""ve-capital-t1"", ""ba-region-t1"", ""rw-region-t0""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
51,9.750390768203943e-05,0.03710576891899109,1e-06,1.0793650793650793,3.920664545148611,"[""ro-currency-t3"", ""ng-region-t2"", ""bg-region-t1"", ""nl-region-t1""]",43.68206024169922,66.60546875,65.55884885787964,66.60546875
52,2.44971330403132e-05,0.014643901959061623,1e-06,1.1005291005291005,3.9033956341445446,"[""ma-currency-t2"", ""tz-region-t3"", ""no-capital-t3"", ""tn-capital-t2""]",43.6808066368103,66.60546875,65.55884885787964,66.60546875
53,2.831176198014873e-05,0.0060915593057870865,1e-06,1.1216931216931216,3.9521127017214894,"[""tw-capital-t3"", ""tz-region-t0"", ""zw-region-t2"", ""lt-region-t2""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
54,2.8192454010422807e-05,0.007030955050140619,1e-06,1.1428571428571428,3.919458918273449,"[""hk-region-t2"", ""lt-region-t1"", ""za-region-t1"", ""vn-currency-t0""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
55,6.675086297036614e-05,0.02260088548064232,1e-06,1.164021164021164,3.9826249247416854,"[""il-capital-t0"", ""ng-region-t1"", ""ch-capital-t0"", ""vn-currency-t3""]",43.68206024169922,66.60546875,65.55884885787964,66.60546875
56,3.459979370745714e-05,0.015687447041273117,1e-06,1.1851851851851851,3.9584480552002788,"[""sn-capital-t1"", ""ir-capital-t0"", ""ch-region-t1"", ""no-capital-t0""]",43.6808066368103,66.60546875,65.55884885787964,66.60546875
57,4.9916849320652545e-05,0.02454022318124771,1e-06,1.2063492063492063,4.049619431607425,"[""ir-capital-t3"", ""gh-region-t1"", ""dk-capital-t3"", ""zw-region-t3""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
58,2.6166095267399214e-05,0.007183473091572523,1e-06,1.2275132275132274,3.9847024800255895,"[""cd-region-t2"", ""ir-capital-t2"", ""sn-capital-t0"", ""il-capital-t2""]",43.6808066368103,66.60546875,65.55884885787964,66.60546875
59,2.771561491954344e-05,0.005909289699047804,1e-06,1.2486772486772486,4.176734992302954,"[""tw-capital-t0"", ""tw-region-t2"", ""eh-currency-t3"", ""no-region-t0""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
60,1.7791795698940405e-05,0.004820017144083977,1e-06,1.2698412698412698,4.007702044211328,"[""tw-region-t3"", ""za-region-t0"", ""cm-region-t2"", ""dk-capital-t1""]",43.683916091918945,66.60546875,65.55884885787964,66.60546875
61,4.824835468753008e-05,0.015360553748905659,1e-06,1.291005291005291,3.898677938617766,"[""ne-region-t0"", ""ro-currency-t2"", ""dk-region-t2"", ""il-capital-t3""]",43.682003021240234,66.60546875,65.55884885787964,66.60546875
62,7.274140625668224e-05,0.02164238877594471,1e-06,1.312169312169312,3.9391401074826717,"[""cg-region-t3"", ""nl-capital-t1"", ""eh-region-t1"", ""ch-currency-t3""]",43.68206024169922,66.60546875,65.55884885787964,66.60546875
63,1.7285145304413163e-05,0.00441556703299284,1e-06,1.3333333333333333,4.040701927617192,"[""ng-region-t0"", ""eh-region-t2"", ""za-region-t3"", ""th-region-t1""]",43.68419647216797,66.60546875,65.55884885787964,66.60546875
64,1.1354601042512513e-05,0.002534259110689163,1e-06,1.3544973544973544,3.981989690102637,"[""ma-region-t2"", ""bf-region-t1"", ""nl-capital-t2"", ""ve-capital-t0""]",43.682003021240234,66.60546875,65.55884885787964,66.60546875
65,1.7165962844956084e-05,0.003715768689289689,1e-06,1.3756613756613756,3.975208939984441,"[""nl-region-t3"", ""no-region-t1"", ""zm-region-t0"", ""dk-capital-t2""]",43.6808066368103,66.60546875,65.55884885787964,66.60546875
66,1.5705677924415795e-05,0.004363716579973698,1e-06,1.3968253968253967,3.946655685082078,"[""sn-region-t2"", ""mz-region-t0"", ""gh-region-t0"", ""cd-region-t1""]",43.68385887145996,66.60546875,65.55884885787964,66.60546875
67,1.046055854203587e-05,0.0027820849791169167,1e-06,1.417989417989418,3.991933866403997,"[""eh-currency-t0"", ""cm-region-t0"", ""tw-capital-t1"", ""zw-region-t0""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
68,3.68644700756704e-05,0.011394696310162544,1e-06,1.439153439153439,3.9285751478746533,"[""et-region-t0"", ""nl-currency-t1"", ""cf-region-t1"", ""bg-region-t0""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
69,1.1086391623393865e-05,0.0024920315481722355,1e-06,1.4603174603174602,3.926378489471972,"[""vn-currency-t2"", ""et-region-t2"", ""ne-region-t1"", ""th-capital-t0""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
70,0.00012475812184220558,0.062483351677656174,1e-06,1.4814814814814814,4.150181960314512,"[""gh-region-t3"", ""tn-capital-t1"", ""dk-region-t1"", ""pr-currency-t2""]",43.68086385726929,66.60546875,65.55884885787964,66.60546875
71,4.5655586745851906e-05,0.011266686022281647,1e-06,1.5026455026455026,4.037067260593176,"[""pr-currency-t3"", ""cm-region-t1"", ""my-region-t0"", ""tn-region-t0""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
72,0.0007343171919274027,0.77991783618927,1e-06,1.5238095238095237,3.955453152768314,"[""lt-currency-t1"", ""nl-currency-t3"", ""zm-region-t1"", ""ch-capital-t2""]",43.68086385726929,66.60546875,65.55884885787964,66.60546875
73,6.898887477291282e-05,0.017581824213266373,1e-06,1.5449735449735449,3.9882053285837173,"[""il-capital-t1"", ""pr-currency-t1"", ""ro-region-t2"", ""ch-currency-t0""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
74,1.6301692767228815e-05,0.003580124583095312,1e-06,1.566137566137566,3.981343817897141,"[""so-region-t0"", ""tw-region-t0"", ""th-capital-t2"", ""ch-region-t2""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
75,2.6165655071963556e-05,0.006687457673251629,1e-06,1.5873015873015872,3.969739858992398,"[""lt-currency-t2"", ""cg-region-t1"", ""ly-region-t1"", ""pk-capital-t0""]",43.67977285385132,66.60546875,65.55884885787964,66.60546875
76,5.632620627693541e-06,0.0013624799903482199,1e-06,1.6084656084656084,4.12045182287693,"[""mw-region-t1"", ""tn-capital-t3"", ""cm-region-t3"", ""mw-region-t2""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
77,7.4803477900786675e-06,0.001925507909618318,1e-06,1.6296296296296295,3.9256624039262533,"[""et-region-t1"", ""bj-region-t1"", ""eh-currency-t1"", ""mw-region-t0""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
78,0.002144193635558622,3.9438815116882324,1e-06,1.6507936507936507,3.923832534812391,"[""ba-currency-t3"", ""tn-capital-t0"", ""bg-capital-t1"", ""nl-capital-t0""]",43.6808066368103,66.60546875,65.55884885787964,66.60546875
79,8.468676793427221e-05,0.02792505919933319,1e-06,1.6719576719576719,3.9163705222308636,"[""ma-currency-t0"", ""bg-capital-t2"", ""bg-region-t2"", ""pk-capital-t1""]",43.68385887145996,66.60546875,65.55884885787964,66.60546875
80,9.000255545288383e-06,0.0024028774350881577,1e-06,1.693121693121693,3.897755709476769,"[""ly-region-t2"", ""so-region-t1"", ""vn-currency-t1"", ""mw-region-t3""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
81,1.683806681285205e-05,0.004320924635976553,1e-06,1.7142857142857142,4.059640916064382,"[""ng-region-t3"", ""rw-region-t3"", ""mm-region-t0"", ""sn-region-t3""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
82,3.522495944707771e-05,0.0156618170440197,1e-06,1.7354497354497354,3.9281526217237115,"[""mz-region-t2"", ""ir-capital-t1"", ""ro-currency-t0"", ""no-capital-t1""]",43.683916091918945,66.60546875,65.55884885787964,66.60546875
83,7.888039658610069e-05,0.08612972497940063,1e-06,1.7566137566137565,3.966382237151265,"[""ve-capital-t2"", ""bj-region-t0"", ""co-currency-t1"", ""co-currency-t2""]",43.68086385726929,66.60546875,65.55884885787964,66.60546875
84,1.6748702478253108e-05,0.004075618926435709,1e-06,1.7777777777777777,3.950632119551301,"[""zw-region-t1"", ""bf-region-t0"", ""tw-capital-t2"", ""th-capital-t1""]",43.68627882003784,66.60546875,65.55884885787964,66.60546875
85,4.511922566052817e-05,0.01467955019325018,1e-06,1.7989417989417988,3.9749971022829413,"[""by-region-t1"", ""bj-region-t2"", ""ro-region-t1"", ""mm-region-t1""]",43.68206024169922,66.60546875,65.55884885787964,66.60546875
86,1.8596377572066558e-05,0.004868755582720041,1e-06,1.82010582010582,3.9487155778333545,"[""mz-region-t1"", ""sn-region-t1"", ""no-capital-t2"", ""ma-currency-t3""]",43.682003021240234,66.60546875,65.55884885787964,66.60546875
87,5.2420041129153105e-05,0.02389461360871792,1e-06,1.8412698412698412,3.9760124711319804,"[""lt-currency-t3"", ""za-region-t2"", ""zm-region-t2"", ""co-currency-t0""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
88,0.00020291858356813464,0.2586250603199005,1e-06,1.8624338624338623,3.9341734647750854,"[""tn-region-t2"", ""sn-capital-t3"", ""hk-region-t1"", ""ae-region-t0""]",43.68206024169922,66.60546875,65.55884885787964,66.60546875
89,5.968964319436054e-05,0.04246240854263306,1e-06,1.8835978835978835,3.947030740790069,"[""ba-region-t2"", ""nl-currency-t2"", ""dk-capital-t0"", ""rw-region-t2""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
90,3.7489633996301563e-05,0.011794889345765114,1e-06,1.9047619047619047,3.9712453791871667,"[""mz-region-t3"", ""ch-currency-t1"", ""pk-capital-t2"", ""bj-region-t3""]",43.683916091918945,66.60546875,65.55884885787964,66.60546875
91,8.32255188356612e-05,0.03427327796816826,1e-06,1.9259259259259258,4.048341731540859,"[""so-region-t2"", ""pk-capital-t3"", ""bg-capital-t0"", ""ma-currency-t1""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
92,5.3432127629093884e-05,0.017901331186294556,1e-06,1.947089947089947,3.9812086625024676,"[""co-currency-t3"", ""ch-currency-t2"", ""ne-region-t2"", ""cd-region-t3""]",43.683916091918945,66.60546875,65.55884885787964,66.60546875
93,1.5288466784113552e-05,0.0040991161949932575,1e-06,1.9682539682539681,3.987449197098613,"[""eh-region-t0"", ""sn-capital-t2"", ""tz-region-t2"", ""nl-region-t2""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
94,5.864762147211877e-05,0.01729409582912922,1e-06,1.9894179894179893,3.917928986251354,"[""tz-region-t1"", ""bg-capital-t3"", ""cg-region-t2"", ""lt-currency-t0""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
95,1.0967166986119992e-05,0.003262072568759322,1e-06,2.0105820105820107,3.8716384153813124,"[""cd-region-t0"", ""cg-region-t0"", ""hk-region-t1"", ""za-region-t0""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
96,1.8656040879250213e-05,0.005101799964904785,1e-06,2.0317460317460316,3.909444047138095,"[""no-region-t2"", ""mz-region-t1"", ""so-region-t2"", ""ir-capital-t3""]",43.68206024169922,66.60546875,65.55884885787964,66.60546875
97,3.266197870743781e-05,0.011951297521591187,1e-06,2.052910052910053,3.900155487470329,"[""th-capital-t3"", ""cm-region-t3"", ""ch-currency-t0"", ""sn-region-t0""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
98,1.823877084916603e-05,0.004166862927377224,1e-06,2.074074074074074,3.9501610305160284,"[""my-region-t0"", ""hk-region-t2"", ""bf-region-t2"", ""dk-region-t1""]",43.68206024169922,66.60546875,65.55884885787964,66.60546875
99,1.496063498507283e-05,0.0038169946055859327,1e-06,2.0952380952380953,4.255992573685944,"[""sn-capital-t2"", ""tw-region-t3"", ""vn-currency-t1"", ""nl-capital-t1""]",43.683916091918945,66.60546875,65.55884885787964,66.60546875
100,1.6748636198826716e-05,0.01032225787639618,1e-06,2.1164021164021163,3.956484637223184,"[""ba-region-t1"", ""mw-region-t1"", ""gh-region-t3"", ""lt-region-t1""]",43.68206024169922,66.60546875,65.55884885787964,66.60546875
