model,lens,layer,source_id,country_id,clean_kurtosis,clean_lesion_cosine,clean_residual_norm,lesion_kurtosis,lesion_minus_clean_kurtosis,lesion_residual_norm,lesion_to_clean_norm_ratio
base,published,19,cz-region-t2,CZ,2.2769031524658203,0.9429720044136047,15.981051445007324,1.2658061981201172,-1.0110969543457031,14.426451683044434,0.9027222990989685
base,published,19,gn-region-t1,GN,2.6190285682678223,0.9388694167137146,16.53490447998047,1.5484490394592285,-1.0705795288085938,14.936432838439941,0.9033274054527283
base,published,19,gn-region-t2,GN,2.056821346282959,0.9345306158065796,16.068546295166016,1.4102287292480469,-0.6465926170349121,14.50777816772461,0.9028680920600891
base,published,19,gq-region-t1,GQ,2.278420925140381,0.9354457855224609,16.72780990600586,1.5304999351501465,-0.7479209899902344,15.04947280883789,0.8996678590774536
base,published,19,iq-capital-t0,IQ,1.7340264320373535,0.9180426597595215,14.676471710205078,1.2704739570617676,-0.46355247497558594,12.780396461486816,0.870808482170105
base,published,19,iq-capital-t1,IQ,2.0722336769104004,0.9301196336746216,15.386394500732422,1.0527424812316895,-1.019491195678711,13.179643630981445,0.8565777540206909
base,published,19,iq-capital-t2,IQ,1.6689724922180176,0.9242672920227051,14.885024070739746,0.7787528038024902,-0.8902196884155273,12.95271110534668,0.870184063911438
base,published,19,ke-capital-t0,KE,1.9535999298095703,0.9393454790115356,15.250527381896973,0.9487695693969727,-1.0048303604125977,13.452311515808105,0.882088303565979
base,published,19,ke-capital-t1,KE,2.1469826698303223,0.9314050674438477,15.783443450927734,1.127500057220459,-1.0194826126098633,13.715054512023926,0.8689519762992859
base,published,19,ke-capital-t2,KE,1.7040724754333496,0.9278432130813599,14.990774154663086,0.9695916175842285,-0.7344808578491211,13.017404556274414,0.8683610558509827
base,published,19,ke-capital-t3,KE,1.823458194732666,0.9329444766044617,14.68227767944336,0.8892109394073486,-0.9342472553253174,12.826899528503418,0.873631477355957
base,published,19,ke-region-t0,KE,2.158184051513672,0.9333382844924927,16.075881958007812,0.5954864025115967,-1.5626976490020752,14.184240341186523,0.8823304772377014
base,published,19,ke-region-t1,KE,2.832303524017334,0.9275803565979004,16.580947875976562,1.6733155250549316,-1.1589879989624023,14.878984451293945,0.897354245185852
base,published,19,ke-region-t2,KE,2.2534446716308594,0.9298189878463745,16.185876846313477,1.4815516471862793,-0.7718930244445801,14.515166282653809,0.8967797160148621
base,published,19,ke-region-t3,KE,2.1257400512695312,0.9360824823379517,16.44483757019043,0.5006835460662842,-1.625056505203247,14.403393745422363,0.8758611083030701
base,published,19,kp-capital-t0,KP,1.6540889739990234,0.925376296043396,14.680594444274902,0.8302040100097656,-0.8238849639892578,12.699450492858887,0.8650501370429993
base,published,19,kp-capital-t2,KP,1.5223846435546875,0.9171781539916992,15.148744583129883,0.9419517517089844,-0.5804328918457031,12.959333419799805,0.8554724454879761
base,published,19,kr-capital-t0,KR,1.82716703414917,0.9364295601844788,15.539438247680664,0.8520467281341553,-0.9751203060150146,13.667060852050781,0.8795080184936523
base,published,19,kr-capital-t1,KR,1.9483938217163086,0.9234680533409119,15.869658470153809,1.4212498664855957,-0.5271439552307129,13.727790832519531,0.8650338053703308
base,published,19,kr-capital-t2,KR,1.7355561256408691,0.911090075969696,15.36393928527832,0.8100836277008057,-0.9254724979400635,13.18778133392334,0.8583593964576721
base,published,19,kr-capital-t3,KR,1.725318431854248,0.9359433650970459,15.070281982421875,0.7573826313018799,-0.9679358005523682,13.172601699829102,0.8740779757499695
base,published,19,kr-region-t0,KR,2.16068172454834,0.9427958726882935,16.133190155029297,0.5395355224609375,-1.6211462020874023,14.292713165283203,0.8859198093414307
base,published,19,kr-region-t1,KR,2.6925644874572754,0.9419128894805908,16.81145477294922,1.4510040283203125,-1.241560459136963,15.217572212219238,0.9051907062530518
base,published,19,kr-region-t2,KR,2.4723095893859863,0.9307577013969421,16.433834075927734,1.8470749855041504,-0.6252346038818359,14.63258171081543,0.8903936743736267
base,published,19,lk-capital-t0,LK,2.0684523582458496,0.9128811359405518,14.461797714233398,1.427149772644043,-0.6413025856018066,12.521455764770508,0.8658298254013062
base,published,19,lk-capital-t1,LK,1.951441764831543,0.9304990172386169,15.463594436645508,0.7986042499542236,-1.1528375148773193,13.367713928222656,0.8644635677337646
base,published,19,lk-capital-t2,LK,1.6337151527404785,0.9200637936592102,15.638581275939941,0.8225040435791016,-0.811211109161377,13.32322883605957,0.8519461154937744
base,published,19,lk-capital-t3,LK,1.854689121246338,0.9393103122711182,14.792550086975098,0.7258093357086182,-1.1288797855377197,13.024068832397461,0.8804478645324707
base,published,19,sd-region-t0,SD,2.124232292175293,0.9486304521560669,15.883940696716309,0.45557355880737305,-1.66865873336792,14.151274681091309,0.8909171223640442
base,published,19,sd-region-t1,SD,2.5331358909606934,0.9356796741485596,16.640161514282227,1.3361001014709473,-1.197035789489746,14.992252349853516,0.9009679555892944
base,published,19,sd-region-t2,SD,2.1094913482666016,0.9273461699485779,16.095979690551758,1.4870119094848633,-0.6224794387817383,14.406678199768066,0.8950482606887817
base,published,19,sd-region-t3,SD,1.9998106956481934,0.9396086931228638,16.307903289794922,0.49712347984313965,-1.5026872158050537,14.539045333862305,0.8915336728096008
base,published,19,sl-region-t0,SL,2.1076836585998535,0.9385993480682373,16.05335235595703,0.5114531517028809,-1.5962305068969727,14.028888702392578,0.8738915324211121
base,published,19,sl-region-t2,SL,2.154445171356201,0.9446566104888916,15.937203407287598,1.4469718933105469,-0.7074732780456543,14.429695129394531,0.9054094552993774
base,published,19,tr-capital-t0,TR,1.64599609375,0.9237887263298035,14.941871643066406,1.041585922241211,-0.6044101715087891,13.113509178161621,0.8776350021362305
base,published,19,tr-capital-t1,TR,2.004054546356201,0.9281217455863953,15.492873191833496,0.8470096588134766,-1.1570448875427246,13.442570686340332,0.8676615953445435
base,published,19,tr-capital-t2,TR,1.8195619583129883,0.9189946055412292,15.234294891357422,0.9328944683074951,-0.8866674900054932,13.28230094909668,0.8718684315681458
base,published,19,tr-currency-t0,TR,1.6430530548095703,0.9161490797996521,15.209487915039062,0.5415987968444824,-1.101454257965088,13.467525482177734,0.8854687213897705
base,published,19,tr-currency-t2,TR,1.530975341796875,0.929896354675293,14.816353797912598,0.9633514881134033,-0.5676238536834717,13.028777122497559,0.8793510794639587
base,published,19,tr-currency-t3,TR,1.7963275909423828,0.9381834268569946,15.214916229248047,0.514467716217041,-1.2818598747253418,13.835348129272461,0.9093279242515564
base,published,19,ua-region-t1,UA,2.690703868865967,0.9396200776100159,16.72797393798828,1.571749210357666,-1.1189546585083008,15.183246612548828,0.9076560139656067
base,published,19,ua-region-t2,UA,2.272096633911133,0.9335958957672119,16.106830596923828,1.5719184875488281,-0.7001781463623047,14.47847843170166,0.8989030122756958
base,published,20,cu-capital-t0,CU,1.2396655082702637,0.8929886817932129,16.272449493408203,1.5347437858581543,0.2950782775878906,13.813735961914062,0.8489032983779907
base,published,20,cu-capital-t1,CU,1.7049846649169922,0.8839014768600464,17.22277069091797,1.8323378562927246,0.12735319137573242,14.039888381958008,0.8151933550834656
base,published,20,cu-capital-t2,CU,1.4045782089233398,0.8770210146903992,16.605552673339844,1.1351070404052734,-0.2694711685180664,13.834903717041016,0.833149254322052
base,published,20,cu-capital-t3,CU,1.1989779472351074,0.8951119184494019,16.831371307373047,1.1406397819519043,-0.058338165283203125,14.410371780395508,0.8561614751815796
base,published,20,fi-capital-t0,FI,1.53718900680542,0.8898450136184692,16.206727981567383,1.0898470878601074,-0.4473419189453125,13.548200607299805,0.8359615206718445
base,published,20,fi-capital-t1,FI,1.8251700401306152,0.8944117426872253,16.88655662536621,1.1599364280700684,-0.6652336120605469,13.911284446716309,0.8238082528114319
